Order ID#,Date of Order,Order Status,Customer Name,Customer Address,City,Country
1715,2005-05-29T00:00:00Z,In Process,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
1716,2003-01-31T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1717,2003-04-01T00:00:00Z,Shipped,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,France
1718,2003-06-03T00:00:00Z,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,USA
1719,2003-08-01T00:00:00Z,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,Finland
1720,2003-09-21T00:00:00Z,Shipped,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Finland
1721,2003-10-22T00:00:00Z,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore
1722,2003-11-06T00:00:00Z,Shipped,"Stylish Desk Decors, Co.",35 King George,London,UK
1723,2003-11-14T00:00:00Z,Shipped,"Iberia Gift Imports, Corp.","C/ Romero, 33",Sevilla,Spain
1724,2003-11-25T00:00:00Z,Shipped,Mini Classics,3758 North Pendale Street,White Plains,USA
1725,2003-12-09T00:00:00Z,Shipped,Diecast Collectables,6251 Ingle Ln.,Boston,USA
1726,2004-02-10T00:00:00Z,Shipped,Signal Collectibles Ltd.,2793 Furth Circle,Brisbane,USA
1727,2004-03-11T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
1728,2004-05-05T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1729,2004-06-15T00:00:00Z,Shipped,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,Singapore
1730,2004-07-20T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
1731,2004-08-19T00:00:00Z,Shipped,Diecast Classics Inc.,7586 Pompton St.,Allentown,USA
1732,2004-09-08T00:00:00Z,Shipped,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA
1733,2004-10-13T00:00:00Z,Shipped,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,USA
1734,2004-10-22T00:00:00Z,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,Denmark
1735,2004-11-05T00:00:00Z,Shipped,Vitachrome Inc.,2678 Kingston Rd.,NYC,USA
1736,2004-11-19T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
1737,2004-12-01T00:00:00Z,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,USA
1738,2004-12-10T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1739,2005-01-23T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
1740,2005-02-22T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1741,2005-03-15T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1742,2005-05-03T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1743,2005-05-31T00:00:00Z,In Process,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
1744,2003-02-17T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
1745,2003-04-28T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
1746,2003-06-16T00:00:00Z,Shipped,Gift Ideas Corp.,2440 Pompton St.,Glendale,USA
1747,2003-08-10T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
1748,2003-10-06T00:00:00Z,Shipped,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,Finland
1749,2003-10-23T00:00:00Z,Cancelled,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden
1750,2003-11-08T00:00:00Z,Shipped,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,France
1751,2003-11-14T00:00:00Z,Shipped,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,London,UK
1752,2003-11-27T00:00:00Z,Shipped,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,Philippines
1753,2004-01-09T00:00:00Z,Shipped,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,Los Angeles,USA
1754,2004-02-19T00:00:00Z,Shipped,Collectable Mini Designs Co.,361 Furth Circle,San Diego,USA
1755,2004-05-08T00:00:00Z,Shipped,Cambridge Collectables Co.,4658 Baden Av.,Cambridge,USA
1756,2004-06-24T00:00:00Z,Cancelled,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1757,2004-07-21T00:00:00Z,Shipped,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,USA
1758,2004-08-21T00:00:00Z,Shipped,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway
1759,2004-09-15T00:00:00Z,Shipped,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,Germany
1760,2004-10-14T00:00:00Z,Shipped,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,USA
1761,2004-11-01T00:00:00Z,Shipped,giftsbymail.co.uk,Garden House Crowther Way,Cowes,UK
1762,2004-11-12T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
1763,2004-11-23T00:00:00Z,Shipped,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Japan
1764,2004-12-03T00:00:00Z,Shipped,"Stylish Desk Decors, Co.",35 King George,London,UK
1765,2005-01-31T00:00:00Z,Shipped,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Finland
1766,2005-03-01T00:00:00Z,Resolved,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1767,2005-03-30T00:00:00Z,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,France
1768,2005-04-01T00:00:00Z,Shipped,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA
1769,2005-05-09T00:00:00Z,Disputed,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Australia
1770,2003-03-18T00:00:00Z,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK
1771,2003-05-21T00:00:00Z,Shipped,Signal Gift Stores,8489 Strong St.,Las Vegas,USA
1772,2003-09-11T00:00:00Z,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,Australia
1773,2003-10-17T00:00:00Z,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,Denmark
1774,2003-11-05T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
1775,2003-11-12T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
1776,2003-11-20T00:00:00Z,Shipped,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,USA
1777,2003-12-02T00:00:00Z,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,USA
1778,2004-01-22T00:00:00Z,Shipped,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,London,UK
1779,2004-03-02T00:00:00Z,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,France
1780,2004-04-13T00:00:00Z,Shipped,Mini Caravy,"24, place Kluber",Strasbourg,France
1781,2004-07-07T00:00:00Z,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,USA
1782,2004-08-09T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1783,2004-09-01T00:00:00Z,Shipped,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,Singapore
1784,2003-10-06T00:00:00Z,Shipped,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,UK
1785,2004-10-16T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1786,2004-11-17T00:00:00Z,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK
1787,2004-11-29T00:00:00Z,Shipped,Signal Gift Stores,8489 Strong St.,Las Vegas,USA
1788,2005-01-19T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
1789,2005-02-16T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1790,2005-04-22T00:00:00Z,On Hold,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA
1791,2005-05-29T00:00:00Z,In Process,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
1792,2003-03-10T00:00:00Z,Shipped,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,USA
1793,2003-05-08T00:00:00Z,Shipped,Marseille Mini Autos,"12, rue des Bouchers",Marseille,France
1794,2003-07-02T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
1795,2003-09-05T00:00:00Z,Shipped,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,USA
1796,2003-10-11T00:00:00Z,Shipped,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,Los Angeles,USA
1797,2003-11-05T00:00:00Z,Shipped,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Canada
1798,2003-11-12T00:00:00Z,Shipped,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,Norway
1799,2003-11-20T00:00:00Z,Shipped,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,USA
1800,2003-12-02T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1801,2004-01-16T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1802,2004-02-22T00:00:00Z,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Switzerland
1803,2004-04-12T00:00:00Z,Shipped,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Finland
1804,2004-06-01T00:00:00Z,Cancelled,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,UK
1805,2004-07-06T00:00:00Z,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy
1806,2004-08-06T00:00:00Z,Shipped,Signal Gift Stores,8489 Strong St.,Las Vegas,USA
1807,2004-08-30T00:00:00Z,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Switzerland
1808,2003-10-05T00:00:00Z,Shipped,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway
1809,2004-10-16T00:00:00Z,Shipped,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,Germany
1810,2004-11-04T00:00:00Z,Shipped,FunGiftIdeas.com,1785 First Street,New Bedford,USA
1811,2004-11-17T00:00:00Z,Shipped,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,USA
1812,2004-11-24T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
1813,2004-12-07T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1814,2005-01-12T00:00:00Z,Resolved,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,USA
1815,2005-02-10T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1816,2005-03-04T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
1817,2005-04-14T00:00:00Z,Shipped,Mini Caravy,"24, place Kluber",Strasbourg,France
1818,2005-05-17T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
1819,2003-02-11T00:00:00Z,Shipped,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark
1820,2003-04-28T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
1821,2003-06-12T00:00:00Z,Shipped,"Stylish Desk Decors, Co.",35 King George,London,UK
1822,2003-08-08T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
1823,2003-10-02T00:00:00Z,Shipped,Boards & Toys Co.,4097 Douglas Av.,Glendale,USA
1824,2003-10-23T00:00:00Z,Cancelled,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden
1825,2003-11-07T00:00:00Z,Shipped,CAF Imports,"Merchants House, 27-30 Merchant's Quay",Madrid,Spain
1826,2003-11-14T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
1827,2003-11-26T00:00:00Z,Shipped,Enaco Distributors,"Rambla de CataluÂ¤a, 23",Barcelona,Spain
1828,2004-01-02T00:00:00Z,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,France
1829,2004-02-19T00:00:00Z,Shipped,Collectable Mini Designs Co.,361 Furth Circle,San Diego,USA
1830,2004-03-29T00:00:00Z,Shipped,Tekni Collectables Inc.,7476 Moss Rd.,Newark,USA
1831,2004-05-07T00:00:00Z,Cancelled,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA
1832,2004-06-17T00:00:00Z,Shipped,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Canada
1833,2004-07-21T00:00:00Z,Shipped,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Belgium
1834,2004-08-20T00:00:00Z,Shipped,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,Canada
1835,2004-09-10T00:00:00Z,Shipped,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,USA
1836,2004-10-14T00:00:00Z,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK
1837,2004-10-29T00:00:00Z,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
1838,2004-11-09T00:00:00Z,Shipped,"Volvo Model Replicas, Co",Berguvsvâ€žgen  8,Lule,Sweden
1839,2004-11-23T00:00:00Z,Shipped,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Japan
1840,2004-12-02T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1841,2005-01-31T00:00:00Z,Shipped,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Finland
1842,2005-02-23T00:00:00Z,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,USA
1843,2005-03-23T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
1844,2005-05-06T00:00:00Z,On Hold,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,USA
1845,2003-03-18T00:00:00Z,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK
1846,2003-05-21T00:00:00Z,Shipped,Signal Gift Stores,8489 Strong St.,Las Vegas,USA
1847,2003-09-11T00:00:00Z,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,Australia
1848,2003-10-17T00:00:00Z,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,Denmark
1849,2003-11-05T00:00:00Z,Shipped,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,USA
1850,2003-11-12T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
1851,2003-11-20T00:00:00Z,Shipped,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,USA
1852,2003-12-02T00:00:00Z,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,USA
1853,2004-01-16T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1854,2004-03-02T00:00:00Z,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,France
1855,2004-04-13T00:00:00Z,Shipped,Mini Caravy,"24, place Kluber",Strasbourg,France
1856,2004-07-07T00:00:00Z,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,USA
1857,2004-08-09T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1858,2004-09-01T00:00:00Z,Shipped,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,Singapore
1859,2003-10-06T00:00:00Z,Shipped,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,UK
1860,2004-10-16T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1861,2004-11-04T00:00:00Z,Shipped,FunGiftIdeas.com,1785 First Street,New Bedford,USA
1862,2004-11-17T00:00:00Z,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK
1863,2004-11-29T00:00:00Z,Shipped,Signal Gift Stores,8489 Strong St.,Las Vegas,USA
1864,2005-01-19T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
1865,2005-02-16T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1866,2005-04-22T00:00:00Z,On Hold,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA
1867,2005-05-29T00:00:00Z,In Process,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
1868,2003-03-03T00:00:00Z,Shipped,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,Philippines
1869,2003-05-08T00:00:00Z,Shipped,Marseille Mini Autos,"12, rue des Bouchers",Marseille,France
1870,2003-07-02T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
1871,2003-09-05T00:00:00Z,Shipped,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,USA
1872,2003-10-10T00:00:00Z,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,USA
1873,2003-11-04T00:00:00Z,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,Australia
1874,2003-11-12T00:00:00Z,Shipped,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,Norway
1875,2003-11-20T00:00:00Z,Shipped,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,Germany
1876,2003-12-02T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1877,2004-01-15T00:00:00Z,Shipped,Auto Canal Petit,"25, rue Lauriston",Paris,France
1878,2004-02-22T00:00:00Z,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Switzerland
1879,2004-04-09T00:00:00Z,Shipped,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark
1880,2004-06-01T00:00:00Z,Cancelled,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,UK
1881,2004-07-06T00:00:00Z,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy
1882,2004-08-02T00:00:00Z,Shipped,Online Mini Collectables,7635 Spinnaker Dr.,Brickhaven,USA
1883,2004-08-30T00:00:00Z,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Switzerland
1884,2003-10-04T00:00:00Z,Shipped,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,Germany
1885,2004-10-16T00:00:00Z,Shipped,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,Germany
1886,2004-11-03T00:00:00Z,Shipped,"Volvo Model Replicas, Co",Berguvsvâ€žgen  8,Lule,Sweden
1887,2004-11-17T00:00:00Z,Shipped,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,USA
1888,2004-11-24T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
1889,2004-12-07T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1890,2005-01-06T00:00:00Z,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,Finland
1891,2005-02-10T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1892,2005-03-04T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
1893,2005-05-17T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
1894,2003-02-17T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
1895,2003-04-28T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
1896,2003-06-16T00:00:00Z,Shipped,Gift Ideas Corp.,2440 Pompton St.,Glendale,USA
1897,2003-08-10T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
1898,2003-10-06T00:00:00Z,Shipped,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,Finland
1899,2003-10-23T00:00:00Z,Cancelled,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden
1900,2003-11-08T00:00:00Z,Shipped,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,France
1901,2003-11-14T00:00:00Z,Shipped,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,London,UK
1902,2003-11-27T00:00:00Z,Shipped,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,Philippines
1903,2004-01-09T00:00:00Z,Shipped,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,Los Angeles,USA
1904,2004-02-19T00:00:00Z,Shipped,Collectable Mini Designs Co.,361 Furth Circle,San Diego,USA
1905,2004-05-08T00:00:00Z,Shipped,Cambridge Collectables Co.,4658 Baden Av.,Cambridge,USA
1906,2004-06-24T00:00:00Z,Cancelled,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1907,2004-07-21T00:00:00Z,Shipped,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,USA
1908,2004-08-21T00:00:00Z,Shipped,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway
1909,2004-09-15T00:00:00Z,Shipped,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,Germany
1910,2004-10-14T00:00:00Z,Shipped,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,USA
1911,2004-11-01T00:00:00Z,Shipped,giftsbymail.co.uk,Garden House Crowther Way,Cowes,UK
1912,2004-11-12T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
1913,2004-11-23T00:00:00Z,Shipped,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Japan
1914,2004-12-03T00:00:00Z,Shipped,"Stylish Desk Decors, Co.",35 King George,London,UK
1915,2004-12-17T00:00:00Z,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
1916,2005-01-31T00:00:00Z,Shipped,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Finland
1917,2005-03-01T00:00:00Z,Resolved,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1918,2005-03-30T00:00:00Z,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,France
1919,2005-04-01T00:00:00Z,Shipped,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA
1920,2005-05-09T00:00:00Z,Disputed,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Australia
1921,2003-03-18T00:00:00Z,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK
1922,2003-05-21T00:00:00Z,Shipped,Signal Gift Stores,8489 Strong St.,Las Vegas,USA
1923,2003-09-11T00:00:00Z,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,Australia
1924,2003-10-17T00:00:00Z,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,Denmark
1925,2003-11-05T00:00:00Z,Shipped,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,USA
1926,2003-11-12T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
1927,2003-11-20T00:00:00Z,Shipped,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,USA
1928,2003-12-02T00:00:00Z,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,USA
1929,2004-01-16T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1930,2004-02-26T00:00:00Z,Shipped,Collectable Mini Designs Co.,361 Furth Circle,San Diego,USA
1931,2004-04-13T00:00:00Z,Shipped,Mini Caravy,"24, place Kluber",Strasbourg,France
1932,2004-07-07T00:00:00Z,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,USA
1933,2004-08-09T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1934,2004-09-01T00:00:00Z,Shipped,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,Singapore
1935,2003-10-05T00:00:00Z,Shipped,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway
1936,2004-10-16T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1937,2004-11-04T00:00:00Z,Shipped,FunGiftIdeas.com,1785 First Street,New Bedford,USA
1938,2004-11-17T00:00:00Z,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK
1939,2004-11-29T00:00:00Z,Shipped,Signal Gift Stores,8489 Strong St.,Las Vegas,USA
1940,2005-01-19T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
1941,2005-02-16T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1942,2005-04-22T00:00:00Z,On Hold,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA
1943,2005-05-29T00:00:00Z,In Process,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
1944,2003-02-11T00:00:00Z,Shipped,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark
1945,2003-04-28T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
1946,2003-06-12T00:00:00Z,Shipped,"Stylish Desk Decors, Co.",35 King George,London,UK
1947,2003-08-10T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
1948,2003-10-06T00:00:00Z,Shipped,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,Finland
1949,2003-10-23T00:00:00Z,Cancelled,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden
1950,2003-11-08T00:00:00Z,Shipped,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,France
1951,2003-11-14T00:00:00Z,Shipped,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,London,UK
1952,2003-11-26T00:00:00Z,Shipped,Enaco Distributors,"Rambla de CataluÂ¤a, 23",Barcelona,Spain
1953,2004-01-09T00:00:00Z,Shipped,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,Los Angeles,USA
